ID,日期,收盘价,最高价,最低价,开盘价,成交量,成交金额,星期一,星期二,星期三,星期四,星期五,星期六,星期日,是否缺失数据
4521,2003-05-05,1521.444,1539.573,1510.601,1511.154,20966324,15675221250,1,0,0,0,0,0,0,1
4522,2003-05-06,1521.444,1539.573,1510.601,1511.154,20966324,15675221250,0,1,0,0,0,0,0,1
4523,2003-05-07,1521.444,1539.573,1510.601,1511.154,20966324,15675221250,0,0,1,0,0,0,0,1
4524,2003-05-08,1521.444,1539.573,1510.601,1511.154,20966324,15675221250,0,0,0,1,0,0,0,1
4525,2003-05-09,1521.444,1539.573,1510.601,1511.154,20966324,15675221250,0,0,0,0,1,0,0,1
4526,2003-05-10,1521.444,1539.573,1510.601,1511.154,20966324,15675221250,0,0,0,0,0,1,0,1
4527,2003-05-11,1521.444,1539.573,1510.601,1511.154,20966324,15675221250,0,0,0,0,0,0,1,1
4528,2003-05-12,1531.867,1536.893,1511.871,1522.981,17378744,13231712500,1,0,0,0,0,0,0,0
4529,2003-05-13,1485.307,1534.803,1481.745,1533.08,25529590,17854608750,0,1,0,0,0,0,0,0
4530,2003-05-14,1522.924,1523.324,1477.252,1480.111,20254406,13686120000,0,0,1,0,0,0,0,0
4531,2003-05-15,1555.285,1555.557,1516.425,1524.499,26715502,18580798750,0,0,0,1,0,0,0,0
4532,2003-05-16,1554.452,1560.724,1543.167,1555.907,18130438,13846645000,0,0,0,0,1,0,0,0
4533,2003-05-17,1554.452,1560.724,1543.167,1555.907,18130438,13846645000,0,0,0,0,0,1,0,1
4534,2003-05-18,1554.452,1560.724,1543.167,1555.907,18130438,13846645000,0,0,0,0,0,0,1,1
4535,2003-05-19,1555.447,1563.107,1546.752,1557.294,16507581,11509472500,1,0,0,0,0,0,0,0
4536,2003-05-20,1535.52,1553.845,1530.667,1553.691,13266615,9327630000,0,1,0,0,0,0,0,0
4537,2003-05-21,1533.483,1547.314,1530.046,1534.601,10444031,7705705630,0,0,1,0,0,0,0,0
4538,2003-05-22,1546.113,1546.393,1522.187,1532.185,10989875,8241790630,0,0,0,1,0,0,0,0
4539,2003-05-23,1560.955,1571.689,1547.089,1547.155,20813338,15523835000,0,0,0,0,1,0,0,0
4540,2003-05-24,1560.955,1571.689,1547.089,1547.155,20813338,15523835000,0,0,0,0,0,1,0,1
4541,2003-05-25,1560.955,1571.689,1547.089,1547.155,20813338,15523835000,0,0,0,0,0,0,1,1
4542,2003-05-26,1569.512,1574.386,1561.04,1563.205,17357022,12493192500,1,0,0,0,0,0,0,0
4543,2003-05-27,1568.341,1575.626,1558.126,1572.308,15966476,12030871250,0,1,0,0,0,0,0,0
4544,2003-05-28,1551.811,1576.624,1549.062,1569.328,17345720,12434883750,0,0,1,0,0,0,0,0
4545,2003-05-29,1568.156,1568.542,1543.341,1549.052,16911020,13371712500,0,0,0,1,0,0,0,0
4546,2003-05-30,1576.261,1581.612,1567.28,1570.92,18321274,14534563750,0,0,0,0,1,0,0,0
4547,2003-05-31,1576.261,1581.612,1567.28,1570.92,18321274,14534563750,0,0,0,0,0,1,0,1
4548,2003-06-01,1576.261,1581.612,1567.28,1570.92,18321274,14534563750,0,0,0,0,0,0,1,1
4549,2003-06-02,1576.528,1578.868,1564.611,1577.987,13112817,10551492500,1,0,0,0,0,0,0,0
4550,2003-06-03,1562.237,1582.412,1561.082,1577.078,12665087,9982816250,0,1,0,0,0,0,0,0
4551,2003-06-04,1574.111,1574.768,1546.621,1560.667,15927706,11491873750,0,0,1,0,0,0,0,0
4552,2003-06-05,1556.249,1575.635,1555.449,1575.308,13022067,9466433130,0,0,0,1,0,0,0,0
4553,2003-06-06,1538.92,1557.763,1538.097,1553.195,13874500,9211238130,0,0,0,0,1,0,0,0
4554,2003-06-07,1538.92,1557.763,1538.097,1553.195,13874500,9211238130,0,0,0,0,0,1,0,1
4555,2003-06-08,1538.92,1557.763,1538.097,1553.195,13874500,9211238130,0,0,0,0,0,0,1,1
4556,2003-06-09,1530.215,1548.141,1527.835,1536.273,11346522,7796983750,1,0,0,0,0,0,0,0
4557,2003-06-10,1538.762,1541.386,1529.515,1529.533,8163290,5869898130,0,1,0,0,0,0,0,0
4558,2003-06-11,1565.84,1566.902,1540.704,1540.716,15511866,9414198750,0,0,1,0,0,0,0,0
4559,2003-06-12,1562.106,1569.126,1556.529,1566.921,9547458,6839581880,0,0,0,1,0,0,0,0
4560,2003-06-13,1566.766,1572.413,1560.301,1562.609,11378883,7710936880,0,0,0,0,1,0,0,0
4561,2003-06-14,1566.766,1572.413,1560.301,1562.609,11378883,7710936880,0,0,0,0,0,1,0,1
4562,2003-06-15,1566.766,1572.413,1560.301,1562.609,11378883,7710936880,0,0,0,0,0,0,1,1
4563,2003-06-16,1559.705,1569.547,1555.372,1568.188,9221960,6881059380,1,0,0,0,0,0,0,0
4564,2003-06-17,1557.175,1564.945,1552.434,1559.122,9952659,6459903750,0,1,0,0,0,0,0,0
4565,2003-06-18,1553.877,1565.917,1552.829,1556.894,13207889,7332731880,0,0,1,0,0,0,0,0
4566,2003-06-19,1538.754,1557.376,1530.376,1554.016,14504294,8062165630,0,0,0,1,0,0,0,0
4567,2003-06-20,1529.47,1542.417,1528.301,1537.498,9253283,5717713750,0,0,0,0,1,0,0,0
4568,2003-06-21,1529.47,1542.417,1528.301,1537.498,9253283,5717713750,0,0,0,0,0,1,0,1
4569,2003-06-22,1529.47,1542.417,1528.301,1537.498,9253283,5717713750,0,0,0,0,0,0,1,1
4570,2003-06-23,1511.365,1524.909,1509.434,1524.577,9121908,5933593750,1,0,0,0,0,0,0,0
4571,2003-06-24,1512.429,1515.843,1504.724,1509.107,7554533,5240831880,0,1,0,0,0,0,0,0
4572,2003-06-25,1502.077,1515.923,1498.958,1512.487,9119553,5722193750,0,0,1,0,0,0,0,0
4573,2003-06-26,1515.375,1517.208,1486.081,1500.343,12574490,8089826880,0,0,0,1,0,0,0,0
4574,2003-06-27,1497.054,1516.866,1494.445,1516.814,10259070,6603170630,0,0,0,0,1,0,0,0
4575,2003-06-28,1497.054,1516.866,1494.445,1516.814,10259070,6603170630,0,0,0,0,0,1,0,1
4576,2003-06-29,1497.054,1516.866,1494.445,1516.814,10259070,6603170630,0,0,0,0,0,0,1,1
4577,2003-06-30,1486.024,1500.969,1483.686,1493.69,11418299,5180380940,1,0,0,0,0,0,0,0
4578,2003-07-01,1484.704,1502.571,1482.82,1485.521,8359717,5577583750,0,1,0,0,0,0,0,0
4579,2003-07-02,1499.682,1499.971,1477.873,1485.445,7941319,5699398750,0,0,1,0,0,0,0,0
4580,2003-07-03,1504.436,1507.706,1497.742,1501.903,7366238,5955475630,0,0,0,1,0,0,0,0
4581,2003-07-04,1502.349,1510.172,1497.462,1504.597,7297746,5593961880,0,0,0,0,1,0,0,0
4582,2003-07-05,1502.349,1510.172,1497.462,1504.597,7297746,5593961880,0,0,0,0,0,1,0,1
4583,2003-07-06,1502.349,1510.172,1497.462,1504.597,7297746,5593961880,0,0,0,0,0,0,1,1
4584,2003-07-07,1501.484,1503.81,1490.967,1500.851,7110300,5265861880,1,0,0,0,0,0,0,0
4585,2003-07-08,1512.019,1513.554,1500.98,1501.621,7483613,5524817500,0,1,0,0,0,0,0,0
4586,2003-07-09,1503.314,1513.277,1499.337,1512.338,6284420,4734685000,0,0,1,0,0,0,0,0
4587,2003-07-10,1531.927,1532.192,1501.709,1503.509,15221356,11165333750,0,0,0,1,0,0,0,0
4588,2003-07-11,1528.854,1535.975,1523.244,1532.641,9795392,7966343130,0,0,0,0,1,0,0,0
4589,2003-07-12,1528.854,1535.975,1523.244,1532.641,9795392,7966343130,0,0,0,0,0,1,0,1
4590,2003-07-13,1528.854,1535.975,1523.244,1532.641,9795392,7966343130,0,0,0,0,0,0,1,1
4591,2003-07-14,1521.414,1529.329,1519.119,1528.393,6951944,5599810000,1,0,0,0,0,0,0,0
4592,2003-07-15,1525.439,1531.004,1516.893,1521.564,8770402,6418293130,0,1,0,0,0,0,0,0
4593,2003-07-16,1529.491,1529.817,1520.412,1525.499,9458006,6264992500,0,0,1,0,0,0,0,0
4594,2003-07-17,1539.358,1540.194,1529.356,1529.972,15231598,10987322500,0,0,0,1,0,0,0,0
4595,2003-07-18,1507.162,1539.061,1506.487,1539.049,13638491,9697510000,0,0,0,0,1,0,0,0
4596,2003-07-19,1507.162,1539.061,1506.487,1539.049,13638491,9697510000,0,0,0,0,0,1,0,1
4597,2003-07-20,1507.162,1539.061,1506.487,1539.049,13638491,9697510000,0,0,0,0,0,0,1,1
4598,2003-07-21,1495.885,1504.708,1483.573,1501.39,12215025,8345613750,1,0,0,0,0,0,0,0
4599,2003-07-22,1498.485,1510.308,1485.464,1499.893,10213118,7617625630,0,1,0,0,0,0,0,0
4600,2003-07-23,1502.148,1505.312,1491.664,1499.307,7877962,5865801880,0,0,1,0,0,0,0,0
4601,2003-07-24,1493.451,1503.381,1491.199,1503.058,7130576,5360803750,0,0,0,1,0,0,0,0
4602,2003-07-25,1477.651,1502.639,1471.286,1494.578,15628453,9265612500,0,0,0,0,1,0,0,0
4603,2003-07-26,1477.651,1502.639,1471.286,1494.578,15628453,9265612500,0,0,0,0,0,1,0,1
4604,2003-07-27,1477.651,1502.639,1471.286,1494.578,15628453,9265612500,0,0,0,0,0,0,1,1
4605,2003-07-28,1470.393,1474.743,1464.866,1474.736,7248409,4949229060,1,0,0,0,0,0,0,0
4606,2003-07-29,1477.296,1480.584,1469.933,1470.392,6097542,4369304060,0,1,0,0,0,0,0,0
4607,2003-07-30,1479.652,1483.067,1468.822,1477.414,7373850,4868421880,0,0,1,0,0,0,0,0
4608,2003-07-31,1476.742,1482.598,1474.14,1480.013,6234450,4478336880,0,0,0,1,0,0,0,0
4609,2003-08-01,1476.969,1478.359,1464.978,1476.47,6974270,5217725940,0,0,0,0,1,0,0,0
4610,2003-08-02,1476.969,1478.359,1464.978,1476.47,6974270,5217725940,0,0,0,0,0,1,0,1
4611,2003-08-03,1476.969,1478.359,1464.978,1476.47,6974270,5217725940,0,0,0,0,0,0,1,1
4612,2003-08-04,1494.365,1494.416,1471.89,1476.824,8325095,6225827500,1,0,0,0,0,0,0,0
4613,2003-08-05,1494.312,1497.008,1488.967,1494.486,6248160,4711414690,0,1,0,0,0,0,0,0
4614,2003-08-06,1486.252,1493.389,1482.685,1493.026,6170086,4505169690,0,0,1,0,0,0,0,0
4615,2003-08-07,1487.37,1497.102,1485.062,1485.741,6214445,4639300940,0,0,0,1,0,0,0,0
4616,2003-08-08,1471.272,1487.408,1468.438,1487.166,7786446,5647183750,0,0,0,0,1,0,0,0
4617,2003-08-09,1471.272,1487.408,1468.438,1487.166,7786446,5647183750,0,0,0,0,0,1,0,1
4618,2003-08-10,1471.272,1487.408,1468.438,1487.166,7786446,5647183750,0,0,0,0,0,0,1,1
4619,2003-08-11,1474.413,1474.723,1462.724,1469.262,5113104,3685130940,1,0,0,0,0,0,0,0
4620,2003-08-12,1479.283,1484.585,1472.388,1473.987,4651339,3413978750,0,1,0,0,0,0,0,0
4621,2003-08-13,1465.827,1481.115,1465.06,1479.669,5384685,3886657810,0,0,1,0,0,0,0,0
4622,2003-08-14,1455.899,1475.022,1451.608,1464.381,7751326,6078918130,0,0,0,1,0,0,0,0
4623,2003-08-15,1450.203,1457.633,1447.11,1454.684,7380294,5558518750,0,0,0,0,1,0,0,0
4624,2003-08-16,1450.203,1457.633,1447.11,1454.684,7380294,5558518750,0,0,0,0,0,1,0,1
4625,2003-08-17,1450.203,1457.633,1447.11,1454.684,7380294,5558518750,0,0,0,0,0,0,1,1
4626,2003-08-18,1445.089,1451.666,1442.481,1449.668,5706707,3851411880,1,0,0,0,0,0,0,0
4627,2003-08-19,1449.712,1453.446,1444.23,1444.659,5174717,3780981880,0,1,0,0,0,0,0,0
4628,2003-08-20,1441.664,1450.471,1432.753,1449.496,6302306,4333948750,0,0,1,0,0,0,0,0
4629,2003-08-21,1441.09,1442.858,1434.313,1441.776,6357186,4503730000,0,0,0,1,0,0,0,0
4630,2003-08-22,1438.883,1446.276,1436.902,1438.786,5655785,4274153750,0,0,0,0,1,0,0,0
4631,2003-08-23,1438.883,1446.276,1436.902,1438.786,5655785,4274153750,0,0,0,0,0,1,0,1
4632,2003-08-24,1438.883,1446.276,1436.902,1438.786,5655785,4274153750,0,0,0,0,0,0,1,1
4633,2003-08-25,1422.176,1434.212,1419.263,1434.212,6247526,4575486880,1,0,0,0,0,0,0,0
4634,2003-08-26,1425.212,1428.413,1417.832,1420.854,5719069,3994740000,0,1,0,0,0,0,0,0
4635,2003-08-27,1425.362,1432.35,1420.354,1425.145,5185861,3647685940,0,0,1,0,0,0,0,0
4636,2003-08-28,1415.693,1428.346,1414.879,1425.734,5252151,4104474060,0,0,0,1,0,0,0,0
4637,2003-08-29,1421.983,1422.351,1406.681,1414.414,6255922,4694267810,0,0,0,0,1,0,0,0
4638,2003-08-30,1421.983,1422.351,1406.681,1414.414,6255922,4694267810,0,0,0,0,0,1,0,1
4639,2003-08-31,1421.983,1422.351,1406.681,1414.414,6255922,4694267810,0,0,0,0,0,0,1,1
4640,2003-09-01,1449.816,1450.041,1420.123,1423.353,9787720,7584478130,1,0,0,0,0,0,0,0
4641,2003-09-02,1446.512,1456.553,1442.009,1450.506,9618677,8304931880,0,1,0,0,0,0,0,0
4642,2003-09-03,1447.85,1451.225,1438.693,1446.278,7934245,6481000000,0,0,1,0,0,0,0,0
4643,2003-09-04,1447.425,1453.429,1443.383,1447.765,7756322,6050173750,0,0,0,1,0,0,0,0
4644,2003-09-05,1431.533,1446.975,1424.168,1446.937,8797560,6924347500,0,0,0,0,1,0,0,0
4645,2003-09-06,1431.533,1446.975,1424.168,1446.937,8797560,6924347500,0,0,0,0,0,1,0,1
4646,2003-09-07,1431.533,1446.975,1424.168,1446.937,8797560,6924347500,0,0,0,0,0,0,1,1
4647,2003-09-08,1425.727,1429.56,1421.141,1429.463,6572019,4978959690,1,0,0,0,0,0,0,0
4648,2003-09-09,1420.074,1429.711,1414.882,1424.693,6869803,4955406880,0,1,0,0,0,0,0,0
4649,2003-09-10,1423.177,1424.774,1415.723,1419.519,5805676,4279455000,0,0,1,0,0,0,0,0
4650,2003-09-11,1423.96,1429.555,1421.821,1422.9,4983347,3745070940,0,0,0,1,0,0,0,0
4651,2003-09-12,1409.162,1426.806,1407.952,1426.34,10898797,7787901880,0,0,0,0,1,0,0,0
4652,2003-09-13,1409.162,1426.806,1407.952,1426.34,10898797,7787901880,0,0,0,0,0,1,0,1
4653,2003-09-14,1409.162,1426.806,1407.952,1426.34,10898797,7787901880,0,0,0,0,0,0,1,1
4654,2003-09-15,1397.54,1416.076,1394.269,1407.807,7837559,5547685000,1,0,0,0,0,0,0,0
4655,2003-09-16,1406.104,1406.723,1389.486,1396.753,7549020,5235278750,0,1,0,0,0,0,0,0
4656,2003-09-17,1389.822,1406.367,1386.781,1406.248,6969215,4640070940,0,0,1,0,0,0,0,0
4657,2003-09-18,1390.485,1395.201,1383.4,1388.092,6449628,4510698750,0,0,0,1,0,0,0,0
4658,2003-09-19,1391.37,1395.603,1383.717,1390.84,6068520,4248634060,0,0,0,0,1,0,0,0
4659,2003-09-20,1391.37,1395.603,1383.717,1390.84,6068520,4248634060,0,0,0,0,0,1,0,1
4660,2003-09-21,1391.37,1395.603,1383.717,1390.84,6068520,4248634060,0,0,0,0,0,0,1,1
4661,2003-09-22,1381.443,1395.069,1378.323,1392.897,5402086,3936828750,1,0,0,0,0,0,0,0
4662,2003-09-23,1390.174,1390.351,1372.854,1380.849,6580509,4686069690,0,1,0,0,0,0,0,0
4663,2003-09-24,1394.229,1396.945,1386.788,1391.404,6534770,4622479690,0,0,1,0,0,0,0,0
4664,2003-09-25,1376.291,1394.737,1374.791,1394.494,5387565,3836610000,0,0,0,1,0,0,0,0
4665,2003-09-26,1370.843,1377.871,1367.746,1374.602,5058716,3695455940,0,0,0,0,1,0,0,0
4666,2003-09-27,1370.843,1377.871,1367.746,1374.602,5058716,3695455940,0,0,0,0,0,1,0,1
4667,2003-09-28,1370.843,1377.871,1367.746,1374.602,5058716,3695455940,0,0,0,0,0,0,1,1
4668,2003-09-29,1355.335,1369.477,1353.245,1369.437,5690487,3811852810,1,0,0,0,0,0,0,0
4669,2003-09-30,1367.161,1371.073,1348.222,1354.648,6695770,4562766880,0,1,0,0,0,0,0,0
4670,2003-10-01,1367.161,1371.073,1348.222,1354.648,6695770,4562766880,0,0,1,0,0,0,0,1
4671,2003-10-02,1367.161,1371.073,1348.222,1354.648,6695770,4562766880,0,0,0,1,0,0,0,1
4672,2003-10-03,1367.161,1371.073,1348.222,1354.648,6695770,4562766880,0,0,0,0,1,0,0,1
4673,2003-10-04,1367.161,1371.073,1348.222,1354.648,6695770,4562766880,0,0,0,0,0,1,0,1
4674,2003-10-05,1367.161,1371.073,1348.222,1354.648,6695770,4562766880,0,0,0,0,0,0,1,1
4675,2003-10-06,1367.161,1371.073,1348.222,1354.648,6695770,4562766880,1,0,0,0,0,0,0,1
4676,2003-10-07,1367.161,1371.073,1348.222,1354.648,6695770,4562766880,0,1,0,0,0,0,0,1
4677,2003-10-08,1371.685,1373.081,1359.497,1366.201,4742732,3043700940,0,0,1,0,0,0,0,0
4678,2003-10-09,1369.174,1379.99,1367.65,1371.681,6069543,3724658750,0,0,0,1,0,0,0,0
4679,2003-10-10,1404.008,1406.002,1367.109,1369.004,13671898,8664782500,0,0,0,0,1,0,0,0
4680,2003-10-11,1404.008,1406.002,1367.109,1369.004,13671898,8664782500,0,0,0,0,0,1,0,1
4681,2003-10-12,1404.008,1406.002,1367.109,1369.004,13671898,8664782500,0,0,0,0,0,0,1,1
4682,2003-10-13,1399.658,1411.88,1397.693,1405.329,9254776,6172278750,1,0,0,0,0,0,0,0
4683,2003-10-14,1388.172,1400.747,1382.481,1399.843,7043525,4591467810,0,1,0,0,0,0,0,0
4684,2003-10-15,1383.098,1401.537,1380.808,1388.245,7471055,4831307500,0,0,1,0,0,0,0,0
4685,2003-10-16,1365.505,1382.532,1362.983,1381.46,6427421,4506286880,0,0,0,1,0,0,0,0
4686,2003-10-17,1370.582,1375.656,1362.415,1365.313,5759780,3928826880,0,0,0,0,1,0,0,0
4687,2003-10-18,1370.582,1375.656,1362.415,1365.313,5759780,3928826880,0,0,0,0,0,1,0,1
4688,2003-10-19,1370.582,1375.656,1362.415,1365.313,5759780,3928826880,0,0,0,0,0,0,1,1
4689,2003-10-20,1359.498,1370.487,1355.552,1369.711,5823284,3794066880,1,0,0,0,0,0,0,0
4690,2003-10-21,1364.301,1364.605,1350.208,1359.51,7456708,4734607810,0,1,0,0,0,0,0,0
4691,2003-10-22,1398.01,1403.101,1363.092,1366.105,16180474,10378621880,0,0,1,0,0,0,0,0
4692,2003-10-23,1386.653,1407.39,1384.639,1398.587,10879055,7184516880,0,0,0,1,0,0,0,0
4693,2003-10-24,1381.83,1389.875,1376.714,1385.898,9427492,6270222500,0,0,0,0,1,0,0,0
4694,2003-10-25,1381.83,1389.875,1376.714,1385.898,9427492,6270222500,0,0,0,0,0,1,0,1
4695,2003-10-26,1381.83,1389.875,1376.714,1385.898,9427492,6270222500,0,0,0,0,0,0,1,1
4696,2003-10-27,1369.463,1383.597,1361.191,1381.836,8603581,5836268130,1,0,0,0,0,0,0,0
4697,2003-10-28,1369.325,1382.597,1356.488,1365.998,11003647,6856010630,0,1,0,0,0,0,0,0
4698,2003-10-29,1361.487,1375.91,1344.423,1372.346,14258918,9461567500,0,0,1,0,0,0,0,0
4699,2003-10-30,1344.633,1360.068,1340.292,1360.018,9590991,6046510000,0,0,0,1,0,0,0,0
4700,2003-10-31,1348.303,1364.663,1334.784,1341.504,10788335,6659200000,0,0,0,0,1,0,0,0
4701,2003-11-01,1348.303,1364.663,1334.784,1341.504,10788335,6659200000,0,0,0,0,0,1,0,1
4702,2003-11-02,1348.303,1364.663,1334.784,1341.504,10788335,6659200000,0,0,0,0,0,0,1,1
4703,2003-11-03,1364.055,1367.336,1339.958,1346.481,13639622,6996501880,1,0,0,0,0,0,0,0
4704,2003-11-04,1389.545,1412.91,1363.901,1363.957,27955262,16062018750,0,1,0,0,0,0,0,0
4705,2003-11-05,1385.11,1396.86,1375.992,1389.72,16205427,9471616880,0,0,1,0,0,0,0,0
4706,2003-11-06,1356.79,1385.844,1351.095,1384.67,18254720,10916175000,0,0,0,1,0,0,0,0
4707,2003-11-07,1335.205,1353.454,1323.118,1353.43,15809009,9473351250,0,0,0,0,1,0,0,0
4708,2003-11-08,1335.205,1353.454,1323.118,1353.43,15809009,9473351250,0,0,0,0,0,1,0,1
4709,2003-11-09,1335.205,1353.454,1323.118,1353.43,15809009,9473351250,0,0,0,0,0,0,1,1
4710,2003-11-10,1340.097,1340.867,1322.048,1330.957,9062253,5606498750,1,0,0,0,0,0,0,0
4711,2003-11-11,1343.616,1350.387,1331.117,1340.32,9804738,5966233750,0,1,0,0,0,0,0,0
4712,2003-11-12,1317.792,1341.578,1316.847,1341.569,10296484,6260571880,0,0,1,0,0,0,0,0
4713,2003-11-13,1319.608,1324.983,1307.395,1313.929,9356415,5532711880,0,0,0,1,0,0,0,0
4714,2003-11-14,1331.051,1331.421,1312.788,1318.722,8135283,4988706560,0,0,0,0,1,0,0,0
4715,2003-11-15,1331.051,1331.421,1312.788,1318.722,8135283,4988706560,0,0,0,0,0,1,0,1
4716,2003-11-16,1331.051,1331.421,1312.788,1318.722,8135283,4988706560,0,0,0,0,0,0,1,1
4717,2003-11-17,1328.103,1333.414,1323.682,1330.487,6333991,3942945940,1,0,0,0,0,0,0,0
4718,2003-11-18,1316.562,1336.099,1314.987,1334.654,15365955,9432298130,0,1,0,0,0,0,0,0
4719,2003-11-19,1338.87,1341.563,1312.562,1313.836,10836911,6814146880,0,0,1,0,0,0,0,0
4720,2003-11-20,1376.506,1377.118,1336.14,1338.604,21739638,13380560000,0,0,0,1,0,0,0,0
4721,2003-11-21,1361.559,1394.568,1359.902,1379.937,21161552,13294241250,0,0,0,0,1,0,0,0
4722,2003-11-22,1361.559,1394.568,1359.902,1379.937,21161552,13294241250,0,0,0,0,0,1,0,1
4723,2003-11-23,1361.559,1394.568,1359.902,1379.937,21161552,13294241250,0,0,0,0,0,0,1,1
4724,2003-11-24,1404.008,1404.247,1360.231,1360.328,19893086,12446350000,1,0,0,0,0,0,0,0
4725,2003-11-25,1408.415,1423.582,1400.899,1407.755,27759954,17694561250,0,1,0,0,0,0,0,0
4726,2003-11-26,1411.909,1413.769,1398.032,1407.302,17701890,11546638750,0,0,1,0,0,0,0,0
4727,2003-11-27,1389.103,1415.74,1387.787,1412.308,17304762,10391633750,0,0,0,1,0,0,0,0
4728,2003-11-28,1397.225,1401.463,1385.818,1388.312,13000534,8527278750,0,0,0,0,1,0,0,0
4729,2003-11-29,1397.225,1401.463,1385.818,1388.312,13000534,8527278750,0,0,0,0,0,1,0,1
4730,2003-11-30,1397.225,1401.463,1385.818,1388.312,13000534,8527278750,0,0,0,0,0,0,1,1
4731,2003-12-01,1432.703,1432.821,1398.706,1398.706,20067920,12735115000,1,0,0,0,0,0,0,0
4732,2003-12-02,1435.314,1444.565,1430.237,1437.24,21475944,13495357500,0,1,0,0,0,0,0,0
4733,2003-12-03,1445.026,1462.073,1424.349,1434.697,23547704,14962536250,0,0,1,0,0,0,0,0
4734,2003-12-04,1452.809,1454.323,1440.82,1445.4,19941112,13498387500,0,0,0,1,0,0,0,0
4735,2003-12-05,1451.118,1456.866,1440.789,1454.413,17066736,10803562500,0,0,0,0,1,0,0,0
4736,2003-12-06,1451.118,1456.866,1440.789,1454.413,17066736,10803562500,0,0,0,0,0,1,0,1
4737,2003-12-07,1451.118,1456.866,1440.789,1454.413,17066736,10803562500,0,0,0,0,0,0,1,1
4738,2003-12-08,1436.663,1459.48,1435.139,1452.113,15664419,9378390630,1,0,0,0,0,0,0,0
4739,2003-12-09,1443.366,1443.61,1429.064,1435.099,12432960,7997930630,0,1,0,0,0,0,0,0
4740,2003-12-10,1469.422,1469.713,1448.497,1449.567,22148788,14404248750,0,0,1,0,0,0,0,0
4741,2003-12-11,1470.023,1475.377,1460.193,1472.385,20822422,13944437500,0,0,0,1,0,0,0,0
4742,2003-12-12,1470.792,1472.864,1459.549,1469.702,16078232,10919983750,0,0,0,0,1,0,0,0
4743,2003-12-13,1470.792,1472.864,1459.549,1469.702,16078232,10919983750,0,0,0,0,0,1,0,1
4744,2003-12-14,1470.792,1472.864,1459.549,1469.702,16078232,10919983750,0,0,0,0,0,0,1,1
4745,2003-12-15,1470.357,1474.671,1465.505,1471.244,12980440,8374266880,1,0,0,0,0,0,0,0
4746,2003-12-16,1466.337,1469.127,1441.063,1469.119,18618896,11572602500,0,1,0,0,0,0,0,0
4747,2003-12-17,1453.995,1480.433,1453.881,1465.606,18767610,12347583750,0,0,1,0,0,0,0,0
4748,2003-12-18,1457.301,1458.671,1445.08,1450.854,15819151,10571695000,0,0,0,1,0,0,0,0
4749,2003-12-19,1446.285,1470.206,1429.71,1463.448,26339928,17173741250,0,0,0,0,1,0,0,0
4750,2003-12-20,1446.285,1470.206,1429.71,1463.448,26339928,17173741250,0,0,0,0,0,1,0,1
4751,2003-12-21,1446.285,1470.206,1429.71,1463.448,26339928,17173741250,0,0,0,0,0,0,1,1
4752,2003-12-22,1492.963,1493.535,1441.585,1444.173,29921380,19957982500,1,0,0,0,0,0,0,0
4753,2003-12-23,1500.64,1507.035,1487.115,1497.572,28372572,17794045000,0,1,0,0,0,0,0,0
4754,2003-12-24,1513.825,1514.317,1498.98,1501.355,24159982,15872842500,0,0,1,0,0,0,0,0
4755,2003-12-25,1512.597,1525.299,1504.252,1514.929,24967400,15537781250,0,0,0,1,0,0,0,0
4756,2003-12-26,1514.775,1516.483,1504.133,1513.113,19920922,12495655000,0,0,0,0,1,0,0,0
4757,2003-12-27,1514.775,1516.483,1504.133,1513.113,19920922,12495655000,0,0,0,0,0,1,0,1
4758,2003-12-28,1514.775,1516.483,1504.133,1513.113,19920922,12495655000,0,0,0,0,0,0,1,1
4759,2003-12-29,1496.427,1512.975,1495.535,1509.281,19363864,10895811250,1,0,0,0,0,0,0,0
4760,2003-12-30,1509.985,1513.728,1495.391,1495.669,17800480,10963733750,0,1,0,0,0,0,0,0
4761,2003-12-31,1497.044,1516.523,1491.248,1513.616,21645524,11757363750,0,0,1,0,0,0,0,0
4762,2004-01-01,1497.044,1516.523,1491.248,1513.616,21645524,11757363750,0,0,0,1,0,0,0,1
4763,2004-01-02,1517.193,1526.244,1491.694,1492.724,18978088,12733815000,0,0,0,0,1,0,0,0
4764,2004-01-03,1517.193,1526.244,1491.694,1492.724,18978088,12733815000,0,0,0,0,0,1,0,1
4765,2004-01-04,1517.193,1526.244,1491.694,1492.724,18978088,12733815000,0,0,0,0,0,0,1,1
4766,2004-01-05,1568.353,1568.815,1516.697,1516.797,32784966,21841255000,1,0,0,0,0,0,0,0
4767,2004-01-06,1574.523,1589.083,1557.927,1568.899,36703572,24432962500,0,1,0,0,0,0,0,0
4768,2004-01-07,1587.204,1594.997,1565.087,1574.102,34482972,23445570000,0,0,1,0,0,0,0,0
4769,2004-01-08,1610.126,1616.576,1582.88,1587.451,32013228,22433180000,0,0,0,1,0,0,0,0
4770,2004-01-09,1581.466,1618.764,1579.686,1612.39,35958288,25376362500,0,0,0,0,1,0,0,0
4771,2004-01-10,1581.466,1618.764,1579.686,1612.39,35958288,25376362500,0,0,0,0,0,1,0,1
4772,2004-01-11,1581.466,1618.764,1579.686,1612.39,35958288,25376362500,0,0,0,0,0,0,1,1
4773,2004-01-12,1618.518,1619.094,1573.77,1579.875,26156496,18796961250,1,0,0,0,0,0,0,0
